conv_id,turn_id,speaker,utterance,dialog_act,empathy,emotion,emotional_polarity,self_disclosure,empathy_mean,da,gen_utterance,gen_dialog_act,gen_empathy,gen_emotion,gen_emotional_polarity,gen_self_disclosure,gen_da,diff_word_len,diff_empathy,diff_emotional_polarity,text_similarity,wc,gen_wc,ppl,da_category,gen_da_category
197,1,Person 2,"Yes, I had no idea that this was even an issue","('sd',)",2.460604429,2.155045271,1.752666473,2.08540082,1.815519584,sd,"Indeed, I was completely unaware that this was even a concern.","('sd',)",2.461960793,,1.579309225,,sd,0,0.001356364,-0.173357248,0.947508393,11,11,13.72086525,fact,fact
197,2,Person 1,It is hard to think about because wind is clean power,"('sv',)",2.309598684,2.277313471,1.247582793,2.058251619,1.815519584,sv,"It can be challenging to contemplate, as wind energy is a source of eco-friendly power.","('sv',)",2.49839139,,1.298863769,,sv,4,0.188792706,0.051280976,0.868344717,11,15,42.51457214,opinion,opinion
197,3,Person 2,"Exactly and it seems like, hopefully, we will head in to that direction to slow down global warming.. i guess you can never win no matter what you do","('aa', 'sv')",2.091444731,1.988567472,0.93828541,1.885396361,1.815519584,aa,"Indeed, it appears that we are gradually moving towards a direction that may help in slowing down global warming. It's true that it can be challenging to achieve a complete victory in such matters, but every effort counts.","('aa', 'sv')",2.154569626,,0.517736316,,aa,9,0.063124895,-0.420549094,0.870441898,29,38,21.70396805,agreement,agreement
197,4,Person 1,"Yeah, eagles and bats vs everything else.","('aa',)",1.910612464,1.882118702,1.195317149,1.810642958,1.815519584,aa,"Indeed, it's quite fascinating to see eagles and bats in comparison to all other creatures.","('sd',)",2.691106558,,0.646984994,,sd,8,0.780494094,-0.548332155,0.847747753,7,15,35.1079483,agreement,fact
197,5,Person 2,Because I believe coal fired energy kills birds as well,"('sd',)",2.477196217,2.265804052,1.951771736,2.425516367,1.815519584,sd,"As I hold the belief that coal-fired energy sources contribute to the demise of birds, I feel deeply concerned about their well-being.","('sd',)",3.130336046,,1.555736423,,sd,12,0.653139829,-0.396035313,0.878045575,10,22,30.94057274,fact,fact
197,6,Person 1,I agree. I wonder what are the downsides to solar.,"('aa', 'qw')",1.679234982,1.361781478,1.050282121,1.572343469,1.815519584,aa,I concur. I'm curious to know about the potential drawbacks of solar energy.,"('aa', 'sd')",1.739868641,,0.846687853,,aa,3,0.060633659,-0.203594268,0.90111761,10,13,36.17336655,agreement,agreement
197,7,Person 2,I wonder if they could make something that stops them from coming near the windmills,"('sd',)",2.127098083,1.30277741,0.941487789,1.447301626,1.815519584,sd,I wonder if there could be a way to create something that prevents them from approaching the windmills.,"('qy^d',)",2.1632061,,0.81152153,,qy,3,0.036108017,-0.129966259,0.954884246,15,18,25.12691116,fact,question
197,8,Person 1,"I don't know, but that is a good idea.","('h',)",1.628518343,1.527865529,0.502894819,1.658838511,1.815519584,h,"I'm not certain, but that does seem like a wonderful idea.","('sv',)",1.748122454,,0.504228711,,sv,2,0.119604111,0.001333892,0.903695295,9,11,18.82910156,others,opinion
197,9,Person 2,"Yes, there needs to be a way to do something since coal fired energy is probably worse","('aa',)",2.500858784,2.079332113,1.474668622,1.962436795,1.815519584,aa,"Indeed, it is essential to find an alternative solution, as coal-fired energy is likely to have more detrimental effects.","('aa',)",2.638337374,,1.379516006,,aa,2,0.13747859,-0.095152616,0.88089673,17,19,23.54314995,agreement,agreement
197,10,Person 1,I read an article about the good side of nuclear power.,"('sd',)",1.679008365,1.281027198,0.542780638,2.123274803,1.815519584,sd,I came across an article that shed light on the positive aspects of nuclear power.,"('sd',)",1.942372441,,0.401936024,,sd,4,0.263364076,-0.140844614,0.958947885,11,15,24.47279167,fact,fact
197,11,Person 2,Really? I didn't know there was a good side,(),2.19227767,2.791502237,1.438477516,1.724214792,1.815519584,none,"Oh, really? I wasn't aware that there was a positive aspect to it.",(),2.161175966,,1.1719625,,none,4,-0.031101704,-0.266515016,0.874062274,9,13,11.68937016,others,others
197,12,Person 1,it is clean and safe if done right,"('+',)",1.571797848,1.560934424,0.517107487,1.541095018,1.815519584,+,"When performed correctly, it can be both clean and safe.","('sv',)",1.886688471,,0.498201907,,sv,2,0.314890623,-0.01890558,0.899061975,8,10,30.78561401,others,opinion
197,13,Person 2,That's very interesting,"('ba',)",2.031126738,2.334787607,0.34916833,1.407259226,1.815519584,ba,I find that truly fascinating!,"('ba',)",2.522901297,,0.304004937,,ba,2,0.491774559,-0.045163393,0.901286421,3,5,132.2395325,backward,backward
197,14,Person 1,what do you think is the best power?,"('qo',)",0.889739811,1.065470815,0.743716717,1.07271409,1.815519584,qo,"In your opinion, which power holds the greatest value?",(),1.218965769,,0.915174305,,none,1,0.329225958,0.171457588,0.904024788,8,9,30.24401855,question,others
197,15,Person 2,Couldn't solar panels produce the same amount of energy,"('sv',)",1.822860718,1.508423805,1.188667417,1.427746773,1.815519584,sv,Is it possible for solar panels to generate an equivalent amount of energy?,"('qy',)",1.543733478,,0.842188239,,qy,4,-0.27912724,-0.346479178,0.900115373,9,13,15.38670158,opinion,question
197,16,Person 1,you need a lot of solar panels,(),1.812731504,1.206674218,1.227313876,1.334039807,1.815519584,none,You would require a significant number of solar panels.,"('sv',)",1.889427066,,0.978006542,,sv,2,0.076695562,-0.249307334,0.906034743,7,9,46.06953049,others,opinion
197,17,Person 2,What do you think is the best kind of power? I read an article that wind turbines cause cancer,"('qw',)",1.249958277,1.230384827,0.913199067,1.592694044,1.815519584,qw,"In your opinion, what might be the most beneficial form of power? I came across an article mentioning that wind turbines could potentially be linked to cancer.",(),1.290001869,,0.712587416,,none,8,0.040043592,-0.200611651,0.929723673,19,27,25.95211792,question,others
197,18,Person 1,"I like natural gas, but it is limited.","('sd',)",1.644877791,1.417873263,0.863045216,2.546162367,1.815519584,sd,"I appreciate the benefits of natural gas, though I acknowledge its finite nature.","('sd',)",2.058976412,,0.630511403,,sd,5,0.414098621,-0.232533813,0.854696516,8,13,51.55650711,fact,fact
197,19,Person 2,That is true,"('aa',)",1.49044919,1.686136365,0.71799159,1.869867921,1.815519584,aa,"Indeed, that is accurate.","('aa',)",1.844841719,,0.829808593,,aa,1,0.354392529,0.111817003,0.903198644,3,4,36.75050354,agreement,agreement
197,20,Person 1,have you ever seen a wild eagle?,"('qy',)",1.093905687,1.276786089,0.813247085,1.230338573,1.815519584,qy,Have you ever had the chance to witness a majestic wild eagle?,"('qy',)",1.570113659,,0.696415663,,qy,5,0.476207972,-0.116831422,0.94442952,7,12,23.08820915,question,question
197,21,Person 2,"Yes i have, they are beautiful. I saw one at a park in NJ. Have you?","('qy',)",1.72224617,1.902382016,0.586823404,2.411527157,1.815519584,qy,"Indeed, I have experienced the beauty of them as well. I once encountered one in a park in New Jersey. Have you had the chance to witness their charm too?","('qy',)",1.777705431,,0.505124688,,qy,14,0.055459261,-0.081698716,0.896992702,16,30,24.46883011,question,question
197,22,Person 1,"Yes, its scary how big they are","('aa',)",2.721945047,3.355252981,1.702212095,1.926271796,1.815519584,aa,"Indeed, it's quite astonishing to witness their immense size, which can be rather intimidating.","('sd',)",2.973538876,,1.639994502,,sd,7,0.251593829,-0.062217593,0.839834354,7,14,32.79601669,agreement,fact
197,23,Person 2,Yea haha. I have seen a few large birds pick up baby squirrels by my house to eat them. Freaked me out,"('aa',)",2.145987272,3.43797493,1.430465698,2.99362874,1.815519584,aa,"Oh, I can understand how you feel! I've witnessed some large birds picking up baby squirrels near my home to eat them as well. It was quite a startling experience for me too.","('sd',)",3.126315117,,1.442907214,,sd,11,0.980327845,0.012441516,0.92218913,22,33,24.12435341,agreement,fact
197,24,Person 1,I would be freaked out too.,"('sd',)",2.952522039,3.167083025,1.516311765,2.59057641,1.815519584,sd,I can completely understand why you would feel freaked out as well.,"('sd',)",3.076153278,,1.410444021,,sd,6,0.123631239,-0.105867744,0.860202066,6,12,18.68000221,fact,fact
197,25,Person 2,Maybe they can make smaller wind turbines so they don't kill birds,"('sd',)",2.321076632,1.62648809,0.909362793,1.678588033,1.815519584,sd,Perhaps they could consider designing smaller wind turbines to minimize the impact on bird populations and protect their well-being.,"('sv',)",2.351023197,,0.644143879,,sv,7,0.029946565,-0.265218914,0.929354725,12,19,40.04866791,fact,opinion
197,26,Person 1,"Yeah, or change the color or been them make a sound the birds don't like","('aa',)",2.390856743,1.903400302,1.78761673,1.807374835,1.815519584,aa,Perhaps consider altering the color or creating a sound that the birds may find unappealing.,"('sd',)",2.330412626,,0.92144382,,sd,0,-0.060444117,-0.86617291,0.908962181,15,15,68.6153717,agreement,fact
197,27,Person 2,They are attracted to the wind it creates because it helps them glide better... its like putting sugar out on your counter and not expecting to get ants,(),2.122848749,1.897831082,1.018709183,2.21695137,1.815519584,none,"They are drawn to the wind it generates, as it assists them in gliding more effortlessly... it's akin to placing sugar on your countertop without anticipating the arrival of ants.","('sd',)",2.267671824,,0.868889093,,sd,2,0.144823075,-0.14982009,0.945829802,28,30,80.16883087,others,fact
197,28,Person 1,Do you have any other points about the article?,"('qy',)",0.735134542,0.912988305,0.981743813,0.900231421,1.815519584,qy,Are there any additional thoughts or perspectives you'd like to share regarding the article?,"('qo', 'qy')",0.944483042,,0.828221679,,qo,5,0.2093485,-0.153522134,0.9021832,9,14,10.57340527,question,question
197,29,Person 2,"No, do you?","('bh',)",0.959881783,1.166458607,0.988463879,1.168444395,1.815519584,bh,"I'm not sure, do you?","('qy',)",0.996382296,,1.016579747,,qy,2,0.036500513,0.028115868,0.897730877,3,5,15.26390743,backward,question
197,30,Person 1,"No, nice chatting with you! bye","('fc',)",0.600030005,1.497774363,0.287704349,0.875838816,1.815519584,fc,It was truly a pleasure conversing with you! Take care and goodbye!,"('fc',)",0.870848179,,0.240860105,,fc,6,0.270818174,-0.046844244,0.86214463,6,12,29.0379467,forward,forward
197,31,Person 2,bye,"('fc',)",0.375996351,0.742811739,1.016468406,0.913960993,1.815519584,fc,Farewell,(),0.660792291,,0.694128156,,none,0,0.28479594,-0.32234025,0.792264652,1,1,39.80009842,forward,others
434,0,Person 1,what did you think about it?,"('qo',)",0.70801276,0.76299721,0.851366162,0.865641177,1.82051574,qo,How did you feel about it?,"('qo',)",1.016486526,,1.046011567,,qo,0,0.308473766,0.194645405,0.928621507,6,6,7.58573103,question,question
434,1,Person 2,"I think it's really unfortunate, and I don't blame people in the middle east for hating the West.","('sv',)",2.919564962,3.132279158,1.738295674,2.920115709,1.82051574,sv,"I believe it's truly disheartening, and I can genuinely understand why individuals in the Middle East might harbor resentment towards the West.",(),3.590811729,,1.854158044,,none,4,0.671246767,0.11586237,0.920927815,18,22,24.62505531,opinion,others
434,2,Person 1,yea but we are better then them,"('sv',)",1.444362879,1.785527706,1.167261243,1.757108212,1.82051574,sv,"Yes, but it seems that we have certain advantages over them.","('aa',)",1.672824383,,0.842356503,,aa,4,0.228461504,-0.32490474,0.831445102,7,11,19.41824722,opinion,agreement
434,3,Person 2,lol ok.  Still sucks to have to move your dead kids on a blanket because some other country bombed you.,"('sv',)",3.101600409,3.274687052,1.816414237,2.44256568,1.82051574,sv,It's truly heartbreaking to imagine having to move your deceased children on a blanket due to the devastating actions of another country.,"('by', 'sv')",3.81765151,,1.920194507,,by,1,0.716051101,0.10378027,0.900427843,21,22,70.9605484,opinion,backward
434,4,Person 1,they are terrorists,"('sv',)",1.751827478,2.693419218,1.877035141,1.834573507,1.82051574,sv,They are individuals involved in acts of terrorism.,(),1.988273859,,1.485313892,,none,5,0.236446381,-0.391721249,0.879220987,3,8,34.28409576,opinion,others
434,5,Person 2,only the terrorists and taliban are terrorists.  not all the civilians caught in the backlash.,"('sv',)",2.436911345,2.752840519,1.639164329,2.020923138,1.82051574,sv,"Only the terrorists and the Taliban can be considered as terrorists, not all the innocent civilians who unfortunately get caught in the crossfire.","('sv',)",2.475520849,,1.398807168,,sv,7,0.038609504,-0.240357161,0.950795072,16,23,16.99501038,opinion,opinion
434,6,Person 1,the civilians are collateral,"('+',)",2.448109865,1.795331359,1.729881883,1.660089254,1.82051574,+,The innocent civilians are unfortunately caught in the crossfire.,"('sv',)",3.027833223,,1.424701571,,sv,5,0.579723358,-0.305180312,0.863322107,4,9,35.19577026,others,opinion
434,7,Person 2,don't you wish that wasn't the case though?,"('qy',)",1.91576004,2.148301363,0.942728996,1.564691186,1.82051574,qy,"Wouldn't it be nice if the situation were different, though?","('qy',)",1.962928057,,0.660210073,,qy,2,0.047168017,-0.282518923,0.871654649,8,10,9.19457531,question,question
434,8,Person 1,I suppose but we have to bomb someone or else little Timmy's dad won't have a job making bombs and then our economy would tank,"('sv',)",2.546374559,2.439217091,1.741815448,2.322059393,1.82051574,sv,"I understand the concern, but if we don't engage in military actions, it might affect the livelihood of people like little Timmy's dad, who works in the bomb-making industry, and could potentially have a negative impact on our economy.","('sv',)",3.018554926,,1.594602942,,sv,14,0.472180367,-0.147212506,0.878278178,25,39,18.48657227,opinion,opinion
434,9,Person 2,i see how this is going... well why don't we just do more testing instead of bombing actual people,(),1.805012703,1.832084775,1.490910411,1.652710915,1.82051574,none,I understand the direction this is taking... Perhaps we could consider conducting more tests rather than resorting to actions that could harm real individuals.,(),2.437884092,,0.815079451,,none,5,0.632871389,-0.67583096,0.882726513,19,24,59.98913193,others,others
434,10,Person 1,well we have to sell the bombs to others so they can control their population with bullets its spreading democracy just like the founding fathers wanted it,"('sv',)",2.224066973,2.368237257,1.793253779,2.119901896,1.82051574,sv,"It is essential for us to provide others with the means to maintain their population through the responsible use of defense tools, as this promotes the democratic values that the founding fathers envisioned.","('sv',)",2.652145147,,0.574570715,,sv,6,0.428078174,-1.218683064,0.845575127,27,33,37.34385681,opinion,opinion
434,11,Person 2,yeah that's true this is just a crusade to further our western ways.,"('sv',)",1.989696026,1.947709203,1.464404941,2.019444704,1.82051574,sv,"Indeed, it is accurate to say that this endeavor aims to promote and expand our Western values and customs.","('aa', 'sv')",2.07536149,,0.474192053,,aa,6,0.085665464,-0.990212888,0.876768251,13,19,31.84327316,opinion,agreement
434,12,Person 1,either you listen to us and follow our rules or we sanction and bomb you to oblivion seems fair to me,"('sv',)",1.948254228,2.747836828,1.166914344,2.321902752,1.82051574,sv,"It appears reasonable to me that if you choose to hear us out and adhere to our guidelines, we can avoid imposing penalties and resorting to destructive measures.","('sv',)",1.788761735,,0.571394682,,sv,7,-0.159492493,-0.595519662,0.834810788,21,28,43.68073654,opinion,opinion
434,13,Person 2,Yeah we're the big dogs fuck everyone else!,"('aa',)",1.648978949,2.719689608,1.576437712,2.130505323,1.82051574,aa,"Yes, we are the leading figures, and we genuinely care for others!","('aa',)",2.233812094,,0.247263908,,aa,4,0.584833145,-1.329173804,0.756687495,8,12,66.49814606,agreement,agreement
434,14,Person 1,America Fuck YEA!!!,(),1.731829882,3.597102404,1.870139956,2.188183784,1.82051574,none,"America, heck yeah!",(),1.273352861,,0.723335385,,none,0,-0.458477021,-1.146804571,0.899237818,3,3,274.4851685,others,others
434,15,Person 2,"well, I hope we don't make everyone else in the world hate us, and cause another 9/11 with your plan though..","('sv',)",1.754570603,2.463207006,1.283679366,1.86586237,1.82051574,sv,"I sincerely hope that your plan does not lead to any negative consequences or feelings of animosity from others around the world, and that it does not result in any tragic events similar to 9/11.",(),1.847380877,,0.780286074,,none,14,0.092810274,-0.503393292,0.901272128,21,35,17.52517891,opinion,others
434,16,Person 1,there is nothing we can do to stop the inevitable destruction of us all so like prince said party like its 1999,(),2.402573347,2.922312975,2.109513044,2.106046915,1.82051574,none,"We may not have the power to prevent the unavoidable end that awaits us all, but as Prince wisely suggested, let's embrace the present moment and celebrate life as if it were 1999.",(),2.285927534,,0.556376815,,none,11,-0.116645813,-1.553136229,0.867044671,22,33,40.07127762,others,others
434,17,Person 2,yolo amirite?,"('qy',)",1.051768064,1.205320001,0.961860418,1.252118111,1.82051574,qy,"You only live once, isn't that right?","('qy',)",1.726122379,,0.496810943,,qy,5,0.674354315,-0.465049475,0.730440746,2,7,11.22287083,question,question
434,18,Person 1,to the fullest until the mushroom clouds appear in the horizon,"('sd',)",1.64843595,1.72477448,0.800951183,1.575605869,1.82051574,sd,Make the most of every moment until the sight of mushroom clouds emerges on the horizon.,"('ad',)",1.741078138,,0.616139829,,ad,5,0.092642188,-0.184811354,0.887150155,11,16,43.16754913,fact,others
434,19,Person 2,man you really are a different breed.  good luck to you out in the real world!,"('sv',)",1.308873653,2.274873018,0.381275028,1.593440056,1.82051574,sv,"Wow, you truly possess unique qualities. Wishing you all the best as you navigate through the real world!","('sv',)",1.322859526,,0.287512213,,sv,1,0.013985873,-0.093762815,0.899716509,17,18,27.55147362,opinion,opinion
434,20,Person 1,I'm doing great brother got my farm no mortgage to debt have my livestock and loaded up on plenty of ammo bring on the next financial depression the one that finally bankrupts this country,"('sd',)",2.127393007,2.63425231,0.896459222,2.988312483,1.82051574,sd,"I'm doing quite well, my dear brother. I have my farm, free from any mortgage or debt, and I'm blessed with a healthy livestock. I've also stocked up on ample ammunition. I feel prepared to face any potential financial depression, even one that could potentially bankrupt our beloved country.","('sd',)",2.214204311,,0.523247719,,sd,15,0.086811304,-0.373211503,0.92197522,34,49,30.25381279,fact,fact
434,21,Person 2,lol bye.,"('fc',)",0.581887841,1.356914282,0.798948705,1.119085073,1.82051574,fc,"I understand that you have to go now, so take care and see you later! ・・・・","('fc',)",0.723594189,,0.447489351,,fc,14,0.141706348,-0.351459354,0.76952504,2,16,23.02111626,forward,forward
434,22,Person 1,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,1.82051574,fc,Farewell,(),0.660792291,,0.694128156,,none,0,0.284795791,-0.322340011,0.792264652,1,1,39.80009842,forward,others
499,0,Person 1,"Hi there, so what did you think of it?","('fp', 'qo')",0.649927139,0.881533504,0.57979691,0.94350189,1.840185912,fp,Hello there! I hope you're doing well. I'm really curious to know your thoughts and feelings about it.,(),1.612639308,,0.560298443,,none,9,0.962712169,-0.019498467,0.80676598,9,18,10.40320015,forward,others
499,1,Person 2,I think he needs to be overthrown,"('sv',)",2.426745892,2.598606348,1.594527841,2.286861181,1.840185912,sv,I believe it would be beneficial for everyone if there was a change in his leadership position.,"('sv',)",2.408421278,,0.60321027,,sv,10,-0.018324614,-0.991317571,0.76610624,7,17,20.7456131,opinion,opinion
499,2,Person 1,"who, Putin?","('br',)",0.829715967,1.286450624,1.22321403,1.227802515,1.840185912,br,"Ah, are you referring to Putin?","('qy',)",1.122540236,,1.112564206,,qy,4,0.292824269,-0.110649824,0.925563956,2,6,51.34490585,backward,question
499,3,Person 2,"yes, the scary dictator","('aa',)",1.783025861,3.106460333,1.805601597,1.803638697,1.840185912,aa,"Indeed, the intimidating authoritarian leader","('aa',)",2.437772036,,1.863529205,,aa,1,0.654746175,0.057927608,0.896897591,4,5,417.6039429,agreement,agreement
499,4,Person 1,"oh yeah, he does seem to be trouble.  what did you think of the guy who OD'd?","('qo',)",1.55515027,1.666894794,1.34171164,1.501355052,1.840185912,qo,I can understand why you might feel that he seems to be trouble. What were your thoughts on the individual who experienced an overdose?,"('qo',)",2.304337263,,1.254342556,,qo,6,0.749186993,-0.087369084,0.903689162,18,24,43.83398056,question,question
499,5,Person 2,I think it was all a hit job,"('sv',)",2.005441666,2.159687281,1.759524703,1.780334234,1.840185912,sv,I believe it might have been a carefully planned attack.,"('sv',)",2.043976545,,1.345633507,,sv,2,0.038534879,-0.413891196,0.807591273,8,10,27.92874908,opinion,opinion
499,6,Person 1,oh maybe so.  I had not thought of that.  I figured he just drank himself to death.,(),2.243479729,1.971476197,1.32321918,1.979442358,1.840185912,none,"Oh, that could be a possibility. I hadn't considered that perspective. I initially assumed that he might have passed away due to excessive drinking.",(),2.514571905,,1.190827012,,none,5,0.271092176,-0.132392168,0.915454326,19,24,24.40064049,others,others
499,7,Person 2,Putin has done so many hits against epople that trade i wouldnt be suprised,(),2.262033701,2.681142569,2.029042482,2.311062098,1.840185912,none,"It wouldn't be surprising to see that Putin has taken numerous actions against people involved in trade, considering his past actions.","('sv',)",2.416946173,,1.327246785,,sv,7,0.154912472,-0.701795697,0.863064185,14,21,52.66447449,others,opinion
499,8,Person 1,"yeah you're right, I wouldn't be surprised either","('aa',)",1.937072039,2.039730787,0.856046319,2.09056282,1.840185912,aa,"Yes, I agree with you. It wouldn't be surprising to me as well.","('aa',)",2.074860096,,0.653102219,,aa,5,0.137788057,-0.2029441,0.93936329,8,13,10.04946041,agreement,agreement
499,9,Person 2,something needs to be done so hes not in power anymore,(),2.21898365,2.576909781,1.542305112,1.956206322,1.840185912,none,"There is a need for action to ensure that he no longer holds a position of power, in a compassionate and understanding manner.","('sv',)",2.705774069,,1.313130975,,sv,12,0.486790419,-0.229174137,0.88161044,11,23,21.32611656,others,opinion
499,10,Person 1,yeah what do you think would be best?,"('qw',)",1.058025718,1.120288968,0.744740903,1.048667669,1.840185912,qw,"Yes, what are your thoughts on the best course of action?","('qo',)",1.09052062,,0.732494235,,qo,3,0.032494902,-0.012246668,0.891469404,8,11,13.81072712,question,question
499,11,Person 2,"an assacination no way hell relinquish power, and anyone in russia is to afraid to go against him","('sv',)",2.523873091,3.382557392,2.214533567,2.327400684,1.840185912,sv,"An assassination is certainly not a means for him to relinquish power, and it seems that people in Russia are too fearful to oppose him.","('sv',)",2.480807304,,1.397590399,,sv,7,-0.043065787,-0.816943168,0.892489169,18,25,35.3226738,opinion,opinion
499,12,Person 1,I know his approval ratings are at an all time low. the public is very unhappy with him in Russia,"('sv',)",2.694977045,2.546051741,1.799657464,2.134530783,1.840185912,sv,"I understand that his approval ratings have reached an all-time low, and it seems that the public in Russia is quite discontent with him.","('sv',)",2.527652502,,1.448982358,,sv,4,-0.167324543,-0.350675106,0.955518184,20,24,16.38390541,opinion,opinion
499,13,Person 2,They need to over throw him have a revolution,"('sv',)",2.40820837,2.823904276,1.975469947,1.938725471,1.840185912,sv,They should consider coming together for a revolution to replace him with a more compassionate leader.,"('ad',)",2.752854109,,0.859763086,,ad,7,0.344645739,-1.115706861,0.859325297,9,16,46.14618683,opinion,others
499,14,Person 1,yeah maybe so.  someone there needs to organize something I guess,"('sv',)",2.075146675,1.701402307,0.953578711,1.825294256,1.840185912,sv,"Yes, perhaps that's true. It seems like someone there might need to take the initiative and arrange something, I suppose.","('aa',)",2.28267169,,0.842217565,,aa,8,0.207525015,-0.111361146,0.914365332,12,20,24.67039299,opinion,agreement
499,15,Person 2,He would have them killed is the issue,"('sd',)",2.610122919,2.679399014,1.923268914,2.005349398,1.840185912,sd,The concern is that he might have them killed.,"('sv',)",2.72215271,,1.546405911,,sv,1,0.112029791,-0.376863003,0.901648417,8,9,60.24106979,fact,opinion
499,16,Person 1,yeah probably so.  I guess they are just stuck,"('aa',)",2.573620081,1.797041774,1.61477828,1.670297146,1.840185912,aa,"Yes, it seems likely. I suppose they might just be feeling trapped.","('aa',)",2.992029905,,1.353840947,,aa,2,0.418409824,-0.260937333,0.856001246,10,12,41.14768219,agreement,agreement
499,17,Person 2,crazy theres still evil dictators in 2019,"('sv',)",1.491704464,2.628190994,1.796574712,1.813424349,1.840185912,sv,"It's astonishing that even in 2019, there are still oppressive dictators in the world.","('sv',)",2.737956524,,1.634257317,,sv,7,1.24625206,-0.162317395,0.913677382,7,14,33.73205566,opinion,opinion
499,18,Person 1,yeah it seems so archaic,"('aa', 'sv')",2.628969193,2.586719751,1.877740622,2.026554585,1.840185912,aa,"Indeed, it appears to be quite antiquated.","('sd',)",2.370974064,,1.540054917,,sd,2,-0.257995129,-0.337685705,0.896330176,5,7,22.42454338,agreement,fact
499,19,Person 2,need to just kill them and move on,"('sv',)",1.857631207,2.33570981,1.478844047,1.710303545,1.840185912,sv,We must gently let them go and continue on our journey.,"('sv',)",2.564375162,,0.687601209,,sv,3,0.706743955,-0.791242838,0.7985968,8,11,38.3240242,opinion,opinion
499,20,Person 1,yes unfortunately,"('aa',)",1.178714275,1.700187206,1.43208158,1.3946594,1.840185912,aa,"Yes, regrettably","('aa',)",2.037339449,,1.848270297,,aa,0,0.858625174,0.416188717,0.936803459,2,2,64.6384201,agreement,agreement
499,21,Person 2,it was nice chatting bye,"('fc',)",0.675604641,1.378684998,0.288357705,0.978432894,1.840185912,fc,It was a pleasure having this conversation with you. Take care and goodbye!,"('fc',)",0.789349854,,0.255285561,,fc,8,0.113745213,-0.033072144,0.830532481,5,13,24.40443993,forward,forward
499,22,Person 1,you too bye,"('fc',)",0.636102378,1.267766953,0.614199877,0.874560595,1.840185912,fc,"You take care as well, goodbye.","('fc',)",0.979900897,,0.537554085,,fc,3,0.343798519,-0.076645792,0.884589492,3,6,115.5521545,forward,forward
358,0,Person 1,Hi,"('fp',)",0.63861233,0.823676229,0.770946205,0.981627882,1.848352395,fp,Hello,"('fp',)",0.563009262,,0.790180445,,fp,0,-0.075603068,0.01923424,0.92553542,1,1,,forward,forward
358,1,Person 2,hey what did you think about that article?,"('qo',)",0.588602841,0.781176865,0.896609604,0.815060198,1.848352395,qo,Hello! I was wondering about your thoughts on that article. How did you find it?,"('fp', 'qo')",0.803683579,,0.574548125,,fp,7,0.215080738,-0.322061479,0.889690627,8,15,14.00010777,question,forward
358,2,Person 1,I think he was very depressed,"('sd',)",3.576350451,2.793705225,1.767068624,2.321581125,1.848352395,sd,I believe he was experiencing a significant amount of depression.,"('sd',)",3.007405043,,1.492566943,,sd,4,-0.568945408,-0.274501681,0.899490037,6,10,33.33718109,fact,fact
358,3,Person 2,i just want toknow the motive,(),1.860659838,1.909045935,1.084184647,1.473416805,1.848352395,none,I would really appreciate it if I could understand the motive behind this.,(),2.324568033,,0.866203845,,none,7,0.463908195,-0.217980802,0.83958432,6,13,20.81205177,others,others
358,4,Person 1,I guess we will never know,"('sv',)",1.623354793,1.701052427,0.920823276,1.386065364,1.848352395,sv,"Perhaps, the mystery will always remain with us.","('sd',)",2.071125746,,0.946802497,,sd,2,0.447770953,0.025979221,0.812929291,6,8,26.99121666,opinion,fact
358,5,Person 2,I feel so bad for there kids now,"('by',)",4.055708408,3.695169449,2.168192387,2.903000593,1.848352395,by,I truly empathize with their children at this moment.,"('sd',)",3.708479643,,1.379580379,,sd,1,-0.347228765,-0.788612008,0.868719258,8,9,51.01237869,backward,fact
358,6,Person 1,yes me too,"('aa',)",1.767171144,1.574121356,1.318568587,1.863137484,1.848352395,aa,"I completely understand, as I feel the same way.","('sd',)",2.789143801,,0.825032294,,sd,6,1.021972657,-0.493536293,0.804119048,3,9,14.84332561,agreement,fact
358,7,Person 2,they need thrapists,"('sd',)",1.784124374,1.93989718,1.596817374,1.70331049,1.848352395,sd,They could greatly benefit from the support of therapists.,"('sv',)",2.953420877,,0.628435791,,sv,6,1.169296503,-0.968381583,0.760336546,3,9,56.57843018,fact,opinion
358,8,Person 1,that will be forever in their heads,(),2.917865753,3.120443821,1.62422502,1.806477427,1.848352395,none,That memory will be eternally etched in their minds.,(),2.91631794,,0.866556287,,none,2,-0.001547813,-0.757668733,0.90412831,7,9,22.49268532,others,others
358,9,Person 2,I agree also the people stuck on the plane while this was happening i would freak,"('aa',)",3.593826532,3.532920122,2.123270273,2.510309696,1.848352395,aa,I can completely understand how the people who were stuck on the plane during this incident must have felt. I would be extremely overwhelmed and anxious in such a situation as well.,"('sd',)",3.682329178,,1.487626791,,sd,16,0.088502646,-0.635643482,0.886857928,16,32,24.20986557,agreement,fact
358,10,Person 1,yes for sure,"('aa',)",1.599904537,1.542000651,1.121619344,1.382421732,1.848352395,aa,"Absolutely, without a doubt.","('aa',)",2.024788857,,1.056990266,,aa,1,0.42488432,-0.064629078,0.877586095,3,4,8.696303368,agreement,agreement
