conv_id,turn_id,speaker,utterance,dialog_act,empathy,emotion,emotional_polarity,self_disclosure,empathy_mean,self_disclosure_mean,fact_type,question_type,feeling_direction,agree_type,da,da_category
296,1,Person 2,what do you think should be done?,"('qw',)",1.252140164,1.227675557,0.947963715,1.247544527,2.3417922,2.070774084,no,qw,no,no,qw,question
296,2,Person 1,"If nothing else I think countries that are likely destinations for large groups of refugees should decide, democratically, how they want to deal with them.  But those decisions need to be made before thousands are standing on your doorstep.","('sv',)",2.665311098,2.25342679,1.092658401,2.614731073,2.3417922,2.070774084,opinion,no,no,no,sv,statement
296,3,Person 2,"the ones that do go to your doorstep should be sent back and apply at the embassy of the country they want to live in, or something like that","('sv',)",1.982434392,1.793317199,0.885146499,2.038317919,2.3417922,2.070774084,opinion,no,no,no,sv,statement
296,4,Person 1,"Sure, I think it should definitely be recognized that the refugees have no inherent right to what they're seeking.  Countries have every right to take none of them and send them away, to apply elsewhere or just to go away.","('aa', 'sv')",2.889313221,2.224328995,1.213323832,2.282644749,2.3417922,2.070774084,opinion,no,no,accept,aa,agreement
296,5,Person 2,Exactly. Listen I'm all for being tolerant but we have a lot of problems at home already we can't just let everyone in. Can you imagine that.,"('aa',)",2.726742029,2.723669052,1.407937646,2.600538492,2.3417922,2.070774084,no,no,no,accept,aa,agreement
296,6,Person 1,"Absolutely.  We live by laws and borders, for the betterment of the most.  We have to keep doing that.  And I think a nation's and a government's first responsibility is to its own people.  As I say, I'd like a democratic process to decide how countries deal with these issues.  Let the people decide whether they want masses of refugees coming in. Why isn't that the people's say?","('aa',)",2.512473822,2.645348549,0.998029947,2.765607119,2.3417922,2.070774084,no,no,no,accept,aa,agreement
296,7,Person 2,Yeah we have no problem helping other countries get better. We should just focus on making their countries better.,"('aa', 'sv')",2.276947021,2.156813383,0.689199924,2.397001028,2.3417922,2.070774084,opinion,no,no,accept,aa,agreement
296,8,Person 1,"I'm curious as to where these refugees were from.  They were staying in Calais, which is in NW France, across from the UK.  It said their homes were burning.  That seems like a weird place for a refugee camp, or for people to be coming as refugees.","('sd',)",3.080885172,2.202253103,1.165007472,2.209533453,2.3417922,2.070774084,fact,no,no,no,sd,statement
296,9,Person 2,"I'm guessing Africa? I know Africa has many many African immigrants. I watch a lot of soccer and most of the French players are of African ancestry, also watched a few docs about that situation.","('sd',)",1.881290436,1.708138227,0.811886668,2.319443941,2.3417922,2.070774084,fact,no,no,no,sd,statement
296,10,Person 1,"Yes, it certainly could Africa.  I also thought it was interesting that France promised space for 12,000 and then cut it off before that.  I wonder what prompts such a decision.","('aa', 'sv')",2.448270559,1.873756647,1.035581231,1.959216118,2.3417922,2.070774084,opinion,no,no,accept,aa,agreement
296,11,Person 2,pressure from the people that are fed up probablyh,"('+',)",2.590617657,2.44366169,1.735724807,2.008903742,2.3417922,2.070774084,no,no,no,no,+,others
296,12,Person 1,"Yes, certainly could be that.  Again, another reason why I think the people's input should happen before government starts dealing with these large groups.","('aa',)",2.528426886,2.055243254,0.838734984,2.163674116,2.3417922,2.070774084,no,no,no,accept,aa,agreement
296,13,Person 2,"Yeah, it seems the governments have an interest in letting this happen all across Europe though. Heck, even in our own southern border we've been getting African immigrants. It seems people from Mexico don't even cross to the US anymore it's all central american and african immigrants. I wonder who's sending them.","('aa', 'sv')",2.288685083,2.065491199,1.260517716,2.262789488,2.3417922,2.070774084,opinion,no,no,accept,aa,agreement
296,14,Person 1,"Yeah, I don't know.  But I fear it's going to be a bigger and bigger problem as transportation and communication become easier and make people, including large groups, more mobile","('aa', 'sv')",2.383563757,1.983784437,1.42533052,2.030282974,2.3417922,2.070774084,opinion,no,no,accept,aa,agreement
296,15,Person 2,yeah it seems like technology makes it easier for these people to come together,"('aa',)",2.967149496,2.024383307,0.275526106,1.631623626,2.3417922,2.070774084,no,no,no,accept,aa,agreement
296,16,Person 1,I think it's also easier for them to see other lifestyles and cultures and understand that there are better lives elsewhere.  That encourages them to flee.,"('sv',)",3.004453897,2.141190529,0.944312692,2.241718292,2.3417922,2.070774084,opinion,no,no,no,sv,statement
296,17,Person 2,they watch TV and see these first world countries living big and want to live that way.,"('sd',)",2.738520861,2.370563745,1.372885108,2.063565016,2.3417922,2.070774084,fact,no,no,no,sd,statement
296,18,Person 1,"Yes, I think that's part of it, and part of this growing trend to see the world as ""borderless,"" which it's not.","('aa', 'sv')",2.443578005,1.823578596,1.157522321,2.023079395,2.3417922,2.070774084,opinion,no,no,accept,aa,agreement
296,19,Person 2,if the world was borderless we'd be like the wild wild west all over again.,"('sv',)",2.099636316,2.245243788,1.238890052,1.960849047,2.3417922,2.070774084,opinion,no,no,no,sv,statement
296,20,Person 1,"Absolutely.  We have to have laws, whether people like recognize that or not.  People would not prefer true anarchy.  Anyway, good chatting with you.  Have a nice day.  bye","('aa', 'fc')",1.778393507,2.370442152,0.680983782,2.041425705,2.3417922,2.070774084,no,no,forward,accept,aa,agreement
296,21,Person 2,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,2.3417922,2.070774084,no,no,forward,no,fc,forward
297,0,Person 1,"Well, I had mixed feelings about this.  What did you think?","('qo',)",1.473786473,1.347412467,1.201022029,1.443433285,2.444098499,2.219679528,no,qo,no,no,qo,question
297,1,Person 2,"Me as well.  I feel bad for these people, but I don't necessarily blame the governments.  There is a massive influx of refugees globally, and no existing programs can handle them all.","('sd',)",2.902334452,2.703900099,1.614233255,3.035859346,2.444098499,2.219679528,fact,no,no,no,sd,statement
297,2,Person 1,"Yes exactly my thoughts!!  I feel bad for them too, but who is supposed to be funding their care","('aa',)",3.557100058,3.200184107,2.006273031,2.547278404,2.444098499,2.219679528,no,no,no,accept,aa,agreement
297,3,Person 2,"Yeah.  I get that they're not in great conditions, and that sucks, but it's asking a lot to suddenly create good living conditions for so many people.","('aa', 'sv')",3.332501173,2.971232176,1.743704438,2.367937326,2.444098499,2.219679528,opinion,no,no,accept,aa,agreement
297,4,Person 1,"Yeah totally.  It is unreasonable to expect really.  Again, who would pay for it?  Taxpayers?  that's not really fair.","('aa', 'sv')",2.767755985,2.864581823,1.769399524,2.336538792,2.444098499,2.219679528,opinion,no,no,accept,aa,agreement
297,5,Person 2,"Yeah, and I know people don't like to hear this, but it really is compounded by the fact that many of these refugees come from areas that harbor terrorists.","('aa',)",2.684614897,2.217413664,1.629798412,2.069998026,2.444098499,2.219679528,no,no,no,accept,aa,agreement
297,6,Person 1,yes very true.  I googled and it said a lot from that camp were from syria and surrounding areas,"('aa', 'sd')",2.216207504,1.483237028,0.76003623,2.025847435,2.444098499,2.219679528,fact,no,no,accept,aa,agreement
297,7,Person 2,"I was wondering that.  I didn't really know where Calais was, so I didn't know where these people were from.",(),2.783854961,1.923029184,1.312807441,2.207863092,2.444098499,2.219679528,opinion,no,no,no,none,others
297,8,Person 1,"Yeah it was in france in 2015-6, and the majority were from syria and two other countries I have not  heard of","('sd',)",1.553303599,1.321878791,1.190517306,1.965314746,2.444098499,2.219679528,fact,no,no,no,sd,statement
297,9,Person 2,"Ah.  Yeah, people don't like it, but you do have to be shrewd when allowing people in from an ISIS controlled area.","('sv',)",2.194584608,2.082573652,1.329086423,2.045680046,2.444098499,2.219679528,opinion,no,no,no,sv,statement
297,10,Person 1,"Eritrea and Somalia.  I had forgotten, sorry.  But yeah, you totally do have to be very careful.  And this might be horrible to say, but I would imagine the conditions were still better than those they came from.",(),2.536165476,2.293935061,1.266334057,2.278441191,2.444098499,2.219679528,opinion,no,no,no,none,others
297,11,Person 2,"Sure, otherwise they'd just go back right?  At least this place gives them some sort of hope?","('qy',)",2.779121161,2.374531507,0.756177425,1.630385399,2.444098499,2.219679528,no,qy,no,no,qy,question
297,12,Person 1,"that was my thinking, too.","('sd',)",2.179425955,1.773147464,0.918481529,1.94788003,2.444098499,2.219679528,fact,no,no,no,sd,statement
297,13,Person 2,"Maybe that's terrible of us to think, but I feel like it's the truth.","('sv',)",3.006002426,3.064216852,0.993586838,2.668466806,2.444098499,2.219679528,opinion,no,no,no,sv,statement
297,14,Person 1,"I feel like it is the truth.  Google claims the camp began to grow, with migrants from iraq and afghanistan showing up.  Then things like fights and violence began to break out amongst the people.  it apparently became a big problem.","('aa', 'sv')",2.593545914,2.102341413,1.424738288,2.305457354,2.444098499,2.219679528,opinion,no,no,accept,aa,agreement
297,15,Person 2,"Again, I hate to say it, but what is with this region of the world?  I'm sure I sound like a bad person, but I just feel like the religion of Islam lends itself to some pretty crappy conditions.","('sv',)",2.156102896,2.834088087,1.575269222,2.650874615,2.444098499,2.219679528,opinion,no,no,no,sv,statement
297,16,Person 1,"No, you don't sound bad.  I agree.  I don't understand what is going on over there.  It all seems so negative.","('aa',)",2.522147417,2.680794001,1.469367504,2.02686882,2.444098499,2.219679528,no,no,no,accept,aa,agreement
297,17,Person 2,"I was at the zoo with my son the other day in florida, and the heat index was almost 110.  There was a muslim couple there and the woman was completely clothed in her hijab, and I just felt bad for her.  What kind of religion forces people to swelter in the hot dessert sun?","('sd',)",2.751492739,3.048628807,1.616824269,3.125241518,2.444098499,2.219679528,fact,no,no,no,sd,statement
297,18,Person 1,"Yes that's a great example.  It just seems backwards and irrational, and inhumane.  Anyway, I am very grateful to be an American in the USA.  It has been a pleasure speaking with you, I Hope you have a great rest of your day.  goodbye","('fc',)",2.005661726,2.823227644,1.047653556,2.667865515,2.444098499,2.219679528,no,no,forward,no,fc,forward
297,19,Person 2,you too! bye.,"('fc',)",0.886260569,1.577878118,0.517722666,1.046358824,2.444098499,2.219679528,no,no,forward,no,fc,forward
298,0,Person 1,what did you think about this article,"('qo',)",0.641169608,0.750834525,0.797380924,0.952209175,2.253627506,1.905813453,no,qo,no,no,qo,question
298,1,Person 2,"Well, I think we need more information.  I read a different article about the Calais camp and it gave a different story.  The refugees were apparently causing problems there, and it got out of hand.  I don't really know what to think.  I feel sad for children who suffered.  What did you think?","('qo',)",2.890718937,2.657082319,1.558272958,2.649923086,2.253627506,1.905813453,no,qo,no,no,qo,question
298,2,Person 1,"That is interesting that there might be another side to this article, it didn't really elude to that","('sv',)",1.669226646,1.512763381,0.649178982,1.289543748,2.253627506,1.905813453,opinion,no,no,no,sv,statement
298,3,Person 2,"Yeah no it did not.  It seemed a bit biased to me.  But regardless, it certainly sounds like the situation got out of hand.  The camp couldn't be supported and there wren't enough resources there.  I know it became a big problem for the French government.  They had to clear it all out.",(),2.618173838,2.410826206,1.503347874,2.397545576,2.253627506,1.905813453,opinion,no,no,no,none,others
298,4,Person 1,"It does seem a bit biased, like they are trying to pull at our sympathy. How did the French government handle it?","('qo',)",2.031812429,1.84921062,1.509179831,1.798771262,2.253627506,1.905813453,no,qo,no,no,qo,question
298,5,Person 2,"Yes, that was my take on it too.  They cleared the camp out!  It was causing too many problems. IT took several attempts and the refugees protested, burned things, threw rocks, etc., the typical rioting behavior.  But eventually they were put out and I think most went to other countries or areas and carried on.","('sd',)",2.478604317,2.370808601,1.342341781,2.465348959,2.253627506,1.905813453,fact,no,no,no,sd,statement
298,6,Person 1,That's crazy... so it seems like both parties could be at fault,"('sv',)",2.162241697,2.348896742,1.810843706,1.584664106,2.253627506,1.905813453,opinion,no,no,no,sv,statement
298,7,Person 2,yes that was my thoughts,"('aa',)",1.328617454,1.45379138,1.1474756,1.832543135,2.253627506,1.905813453,no,no,no,accept,aa,agreement
298,8,Person 1,It's weird that this had a biased article. All the ones I've done have seemed not so,"('sv',)",1.907291412,2.26862216,1.792433381,2.236603022,2.253627506,1.905813453,opinion,no,no,no,sv,statement
298,9,Person 2,"I think I may have encountered a few that seemed biased.  I actually read another article on here about Calais camp and it was a little less biased.  It certainly didn't use the word ""abusive"".","('sd',)",1.911319971,1.877167702,1.340670466,2.500589132,2.253627506,1.905813453,fact,no,no,no,sd,statement
298,10,Person 1,Interesting... Either way... the kids is what get me. They did nothing and do not deserve what is happening to them/going on around them,"('aa',)",3.144963026,3.236714125,1.692357659,2.392718554,2.253627506,1.905813453,no,no,no,accept,aa,agreement
298,11,Person 2,"Yes I think it is sad for the kids, too.  innocents.  they kinda made it out like it was just a bunch of kids, though.  accoring to another article it was 62% med aged 33 on average","('aa', 'sv')",3.647282839,2.786030054,2.069055557,2.355977297,2.253627506,1.905813453,opinion,no,no,accept,aa,agreement
298,12,Person 1,Interesting... I think their banking on the kids aspect is what's grabbing peoples attention and putting the sympathy vote on them,"('sv',)",2.477452993,2.439419985,1.242670417,2.022031069,2.253627506,1.905813453,opinion,no,no,no,sv,statement
298,13,Person 2,"I meant to say ""men"", but yeah I agree.  It seems like they only covered part of the story.  But all bias aside, I do think it is sad for the children who were there.  I wonder how old they were?  like teens or little kids?",(),2.802362204,2.31600523,1.572395444,2.411720514,2.253627506,1.905813453,opinion,no,no,no,none,others
298,14,Person 1,Probably a mix of both... Can you imagine growing up in that kind of tramau?,"('qy',)",2.250588655,1.830925345,1.237481356,1.594106913,2.253627506,1.905813453,no,qy,no,no,qy,question
298,15,Person 2,"It would be terrible, and the other article said a lot of the children were unaccompanied, so where were the parents??",(),3.406330347,2.875319958,1.806036472,1.796079159,2.253627506,1.905813453,opinion,no,no,no,none,others
298,16,Person 1,Oh no I hope they aren't dead...,"('sd',)",3.177243233,3.290320635,1.422178864,1.867709398,2.253627506,1.905813453,fact,no,no,no,sd,statement
298,17,Person 2,"yeah that would be very sad, I guess it is possible",(),3.729948282,2.84164238,1.999225497,2.130472422,2.253627506,1.905813453,opinion,no,no,no,none,others
298,18,Person 1,"That or they are not there for their children, which is sad as well","('sv',)",3.900040627,3.663222551,2.17035675,2.500447989,2.253627506,1.905813453,opinion,no,no,no,sv,statement
298,19,Person 2,"Yeah good point, that is equally tragic.  Well I must go, thanks for the talk!  bye","('fc',)",1.96428299,2.541344881,1.330428243,1.773120403,2.253627506,1.905813453,no,no,forward,no,fc,forward
298,20,Person 1,BYE,"('fc',)",0.781529367,1.01761806,0.781382322,1.293577433,2.253627506,1.905813453,no,no,forward,no,fc,forward
298,21,Person 2,it has to be lowercase unfortunately,"('sd',)",1.891075373,1.962674499,1.485283971,1.759500504,2.253627506,1.905813453,fact,no,no,no,sd,statement
298,22,Person 1,sorry caps was on. bye,"('fc',)",0.686890543,1.485382915,1.187420726,1.127511024,2.253627506,1.905813453,no,no,forward,no,fc,forward
298,23,Person 2,bye!,"('fc',)",0.587893367,1.090798736,0.625385761,1.006808996,2.253627506,1.905813453,no,no,forward,no,fc,forward
299,0,Person 1,"Hi there, what did you think about the article?","('fp', 'qo')",0.602626264,0.725110471,0.750252724,0.779439449,2.080346312,1.725761557,no,qo,forward,no,fp,forward
299,1,Person 2,It was interesting I think they should deport them,"('sv',)",2.809697151,2.131446362,0.890726507,1.926683426,2.080346312,1.725761557,opinion,no,no,no,sv,statement
299,2,Person 1,Did you feel bad for the people in the camps?,"('qy',)",2.636998415,1.867489815,1.597327828,1.402933717,2.080346312,1.725761557,no,qy,no,no,qy,question
299,3,Person 2,not really they made a poor choice in life,"('sd',)",2.697559595,2.449901819,2.02361846,1.920302749,2.080346312,1.725761557,fact,no,no,no,sd,statement
299,4,Person 1,"Aww, what was the poor choice you think they made?","('qw',)",1.355623007,1.879143,1.286406517,1.339986324,2.080346312,1.725761557,no,qw,no,no,qw,question
299,5,Person 2,their parents are dumb,"('sv',)",2.163963079,3.313747883,1.859759688,2.213171244,2.080346312,1.725761557,opinion,no,no,no,sv,statement
299,6,Person 1,I still feel bad for the children though living in those conditions,"('by', 'sv')",4.010050297,3.336192369,2.075106859,2.915697575,2.080346312,1.725761557,opinion,no,backward,no,by,backward
299,7,Person 2,I suppose but you can't save them,"('sv',)",2.568538904,1.938733697,1.675095439,1.71140039,2.080346312,1.725761557,opinion,no,no,no,sv,statement
299,8,Person 1,I wonder if there's anything we can do to help,(),2.351366282,1.499237418,0.615223765,1.506043673,2.080346312,1.725761557,opinion,no,no,no,none,others
299,9,Person 2,we need to help out our own citizens,"('sv',)",2.654110432,2.219194174,1.104225516,2.106639862,2.080346312,1.725761557,opinion,no,no,no,sv,statement
299,10,Person 1,That's true. We have our own problems here as well,"('aa', 'sd')",1.757116437,1.445810556,1.413660526,1.657728195,2.080346312,1.725761557,fact,no,no,accept,aa,agreement
299,11,Person 2,yes our own cities look like third world countries in some places,"('sv',)",2.04811883,1.494287729,1.717847228,1.836390972,2.080346312,1.725761557,opinion,no,no,no,sv,statement
299,12,Person 1,We also have children starving in America as well,"('sd',)",3.340073824,2.912777662,1.817108035,2.304884672,2.080346312,1.725761557,fact,no,no,no,sd,statement
299,13,Person 2,yes we need to feed them and kick out these illegal infestation,"('sv',)",2.531715155,2.472260237,1.354507804,2.098876238,2.080346312,1.725761557,opinion,no,no,no,sv,statement
299,14,Person 1,I wonder if our next president will make immigration illegal,"('qy^d',)",2.10276413,2.030966043,1.301706672,1.950709105,2.080346312,1.725761557,no,qy,no,no,qy,question
299,15,Person 2,he should we have enough,"('sv',)",1.642738461,1.72421813,1.328451753,1.665556908,2.080346312,1.725761557,opinion,no,no,no,sv,statement
299,16,Person 1,I would feel bad for them because they have no where to go,"('sv',)",3.92728591,3.058021069,2.090303659,2.744496346,2.080346312,1.725761557,opinion,no,no,no,sv,statement
299,17,Person 2,yes they do back to their own country they need to solve their own problems or die trying,"('sv',)",2.458974361,2.428253412,1.852157474,1.91277349,2.080346312,1.725761557,opinion,no,no,no,sv,statement
299,18,Person 1,Interesting. Well it was nice talking to you! bye,"('fc',)",0.655105889,1.624467254,0.264874756,0.937425852,2.080346312,1.725761557,no,no,forward,no,fc,forward
299,19,Person 2,be,"('+',)",0.701199591,1.002173662,1.00006485,1.207692266,2.080346312,1.725761557,no,no,no,no,+,others
299,20,Person 1,bye,"('fc',)",0.375996351,0.742811739,1.016468406,0.913960993,2.080346312,1.725761557,no,no,forward,no,fc,forward
299,21,Person 2,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,2.080346312,1.725761557,no,no,forward,no,fc,forward
300,0,Person 1,what did you think about the article,"('qo',)",0.605084002,0.73520261,1.033476233,0.90485698,2.244957959,2.053112235,no,qo,no,no,qo,question
300,1,Person 2,my heart goes out to these innocent kids,(),3.720443487,3.40726018,1.632386684,2.352029324,2.244957959,2.053112235,opinion,no,no,no,none,others
300,2,Person 1,its crazy how people let this happen,"('sv',)",2.900714874,3.651115179,2.177403212,1.998480082,2.244957959,2.053112235,opinion,no,no,no,sv,statement
300,3,Person 2,"these children are just pawns in the game of war, corruption and politics-shame on the French authorities","('sv',)",2.340420961,3.23726058,1.938461065,2.108884096,2.244957959,2.053112235,opinion,no,no,no,sv,statement
300,4,Person 1,do you think anything can be done at this point,(),1.307758451,1.236611009,0.991511583,1.117718816,2.244957959,2.053112235,opinion,no,no,no,none,others
300,5,Person 2,"people of France need to protest and go in there and do something, however, it's a greater problem-France should have never allowed them to come in the first place! We cannot continue to solve problems of immigrants but rather help them fix their own country so they don't end up in this situation in the first place!","('sv',)",2.905390501,3.192730427,1.75353229,2.649215937,2.244957959,2.053112235,opinion,no,no,no,sv,statement
300,6,Person 1,i cant speak for t he french but i wouldnt want so many immigrants maybe a few but not that many,"('sv',)",2.194815159,1.84171176,1.200717211,2.506109238,2.244957959,2.053112235,opinion,no,no,no,sv,statement
300,7,Person 2,"no, I fully agree with you-we have to take care of ourselves before helping others, otherwise everyone goes down!","('aa',)",2.189266205,2.488035917,1.025222778,2.647099257,2.244957959,2.053112235,no,no,no,accept,aa,agreement
300,8,Person 1,"Another thing is, everyone expects America to help in these kinds of situations and its time they help themselves and we look after our own first","('sv',)",2.745005846,2.540038824,0.731977582,2.511733294,2.244957959,2.053112235,opinion,no,no,no,sv,statement
300,9,Person 2,"amen to that! Look at our economy-disgrace, we have homeless camps in San Fransisco and yet we allow Mexican immigrants to march over and pay their rent, medical and food-no words!","('sd',)",2.968258619,3.725523472,2.083503485,2.677214146,2.244957959,2.053112235,fact,no,no,no,sd,statement
300,10,Person 1,yeah the central american immigrants just cross across mexico and the usa and blame those countries for not allowing them to cross,"('aa',)",2.274437189,1.978787303,1.908626795,2.148309469,2.244957959,2.053112235,no,no,no,accept,aa,agreement
300,11,Person 2,"we have war veterans who are homeless but if someone say something bad about allowing ""poor"" Mexicans in, oh boy, you're the enemy!","('sv',)",2.46096158,3.008076906,2.020338774,2.451577663,2.244957959,2.053112235,opinion,no,no,no,sv,statement
300,12,Person 1,"well it used to be Mexicans in the 80's, they don't cross anymore now its countries like Honduras and El Salvador crossing.","('sd',)",2.02656436,1.714168072,1.511546731,1.960673571,2.244957959,2.053112235,fact,no,no,no,sd,statement
300,13,Person 2,"yes, even worst-full of crime and uneducated, they want these people here so they can vote and elect corrupt government who will control the population!","('aa', 'sv')",2.550312519,3.107409716,1.853526473,2.119673729,2.244957959,2.053112235,opinion,no,no,accept,aa,agreement
300,14,Person 1,back to the topic. I hope these kids get help,"('fc',)",2.988693237,2.562134981,0.819760621,2.164108515,2.244957959,2.053112235,no,no,forward,no,fc,forward
300,15,Person 2,"I do too, they don;t deserve this!","('sv',)",3.529308558,3.693046093,2.087718964,2.881401539,2.244957959,2.053112235,opinion,no,no,no,sv,statement
300,16,Person 1,yeah kids are innocent and dont think for themselves,"('aa',)",1.835562944,2.326220274,1.612430811,1.965407252,2.244957959,2.053112235,no,no,no,accept,aa,agreement
300,17,Person 2,hopefully they will have a chance at better life once they make it out of this situation,"('sv',)",3.127192736,2.423396826,0.352341712,1.881932616,2.244957959,2.053112235,opinion,no,no,no,sv,statement
300,18,Person 1,unfortunately we can't really do much from over here,"('sd',)",1.680386782,1.907778502,1.444937825,1.798713684,2.244957959,2.053112235,fact,no,no,no,sd,statement
300,19,Person 2,"we need to focus on us now, or we will end up as migrants ourselves!","('sv',)",2.770774841,2.572262287,1.294817805,2.47763896,2.244957959,2.053112235,opinion,no,no,no,sv,statement
300,20,Person 1,true amen to that,(),1.330381274,1.983190179,0.305557579,1.671143889,2.244957959,2.053112235,opinion,no,no,no,none,others
300,21,Person 2,"thank you for talking with me today, God bless you and goodbye","('fc',)",0.806302428,1.854885936,0.241373479,1.31369853,2.244957959,2.053112235,no,no,forward,no,fc,forward
300,22,Person 1,bye,"('fc',)",0.3759965,0.742811799,1.016468167,0.913960814,2.244957959,2.053112235,no,no,forward,no,fc,forward
301,0,Person 1,what did you think about the article,"('qo',)",0.605084002,0.73520261,1.033476233,0.90485698,2.548595805,2.186358931,no,qo,no,no,qo,question
301,1,Person 2,I was so moved and horrified for these children and people in this area how tough life is,"('sd',)",4.031518459,3.960125446,1.985704899,2.918276548,2.548595805,2.186358931,fact,no,no,no,sd,statement
301,2,Person 1,yeah I cant imagine the pain of that mother,"('aa',)",3.950253487,3.765059233,2.102828264,2.408816099,2.548595805,2.186358931,no,no,no,accept,aa,agreement
301,3,Person 2,I cant imagine the kids going from having there father as a butcher to having no parents around and barely any food,"('sv',)",3.64869523,3.173366785,2.003648043,2.631070614,2.548595805,2.186358931,opinion,no,no,no,sv,statement
301,4,Person 1,id do whatever it takes to get them out of there as a father,"('+',)",2.919945955,2.813588619,1.164272547,2.476228476,2.548595805,2.186358931,no,no,no,no,+,others
301,5,Person 2,Yeah but even the aid workers had hard time accessing and he was killed i believe in the village raid,"('aa', 'sd')",2.918676138,2.476877689,1.804132104,2.020330429,2.548595805,2.186358931,fact,no,no,accept,aa,agreement
301,6,Person 1,all this just makes me feel grateful for living in America,"('sd',)",3.007020235,3.250009775,-0.164086878,2.681400537,2.548595805,2.186358931,fact,no,no,no,sd,statement
301,7,Person 2,me two i dont think i could survive there,(),2.414007664,2.229527712,1.83987999,2.338549137,2.548595805,2.186358931,opinion,no,no,no,none,others
301,8,Person 1,same here its too crazy out there,"('aa',)",2.058112383,2.556082964,2.039879084,1.977994204,2.548595805,2.186358931,no,no,no,accept,aa,agreement
301,9,Person 2,im glad america is civilized and we have so much structure with our government,"('sv',)",2.265493155,2.654219627,0.229794711,2.625894308,2.548595805,2.186358931,opinion,no,no,no,sv,statement
301,10,Person 1,yeah it has its faults but youre much better off here than elsewhere,"('aa',)",1.327001572,1.720608115,0.787225127,1.748199701,2.548595805,2.186358931,no,no,no,accept,aa,agreement
301,11,Person 2,I can't imagine having little food and a dirty water supply,"('sv',)",3.687052965,3.742397547,2.11166358,2.776122332,2.548595805,2.186358931,opinion,no,no,no,sv,statement
301,12,Person 1,yeah the fact that water is necessary for life makes it scary that youd be forced to gulp that dirty water down,"('aa',)",3.18468833,3.383355618,2.089045286,2.269089937,2.548595805,2.186358931,no,no,no,accept,aa,agreement
301,13,Person 2,especially growing children they are so malnourished cant see a great quality of life after,"('sv',)",3.785346508,3.222901106,2.005107164,2.248645544,2.548595805,2.186358931,opinion,no,no,no,sv,statement
301,14,Person 1,id give up my food to my children in that position and id be the malnourished one but its tough,"('sv',)",3.440586567,3.229024172,1.955251455,3.145639181,2.548595805,2.186358931,opinion,no,no,no,sv,statement
301,15,Person 2,yeah i would two but the father was gone and mother went off somewhere to seek treatment that sucks,"('aa',)",3.039077044,3.090907812,2.050760508,2.826184988,2.548595805,2.186358931,no,no,no,accept,aa,agreement
301,16,Person 1,yeah thats just terrible to read,"('aa',)",3.358590126,3.706459284,2.295321703,2.177627802,2.548595805,2.186358931,no,no,no,accept,aa,agreement
301,17,Person 2,what a damper in the day haha,(),1.685701966,3.184522629,1.607873082,2.008173704,2.548595805,2.186358931,opinion,no,no,no,none,others
301,18,Person 1,yeah man just ruins your mood lol,"('aa', 'sv')",2.107242346,3.257139921,1.893746734,1.99666965,2.548595805,2.186358931,opinion,no,no,accept,aa,agreement
301,19,Person 2,haha well i hope your day gets better after this!,"('fc',)",1.392306447,2.219218493,0.328709155,1.532815695,2.548595805,2.186358931,no,no,forward,no,fc,forward
301,20,Person 1,thanks man its been a good talk i enjoyed it. bye,"('fc',)",0.718565166,1.831888556,0.286810577,1.302308679,2.548595805,2.186358931,no,no,forward,no,fc,forward
301,21,Person 2,me two bye!,"('fc',)",0.524141967,1.163136125,0.451003224,1.085001945,2.548595805,2.186358931,no,no,forward,no,fc,forward
302,0,Person 1,Hello,"('fp',)",0.563009262,0.725495636,0.790180445,0.942569911,1.872742988,1.755700101,no,no,forward,no,fp,forward
302,1,Person 2,Hi. How are you?,"('fp',)",0.674141705,0.839913964,0.511645019,1.069080472,1.872742988,1.755700101,no,no,forward,no,fp,forward
302,2,Person 1,What did you think of the article,"('qo',)",0.663184941,0.7799474,0.990822911,0.905029774,1.872742988,1.755700101,no,qo,no,no,qo,question
302,3,Person 2,It makes me quite sad. I feel for these people without food available.,"('by', 'sv')",4.028674126,3.673448563,1.823529243,2.833277702,1.872742988,1.755700101,opinion,no,backward,no,by,backward
302,4,Person 1,Tell me about it,"('ad',)",0.697431862,0.875245273,0.757078409,1.131231427,1.872742988,1.755700101,no,no,no,no,ad,others
302,5,Person 2,ABout the article or my sadness?,"('qy',)",2.16506362,2.062124968,1.490069151,1.945021033,1.872742988,1.755700101,no,qy,no,no,qy,question
302,6,Person 1,Both. I think there needs to be more support,(),3.115887403,2.310997009,1.591948628,2.253234625,1.872742988,1.755700101,opinion,no,no,no,none,others
302,7,Person 2,"It seems to me from the article that the problem is less about getting the support in the area, and more about building a structure for self support. For instance, the farmers are unable to return to usable land because they are not secure there.","('sv',)",2.915174007,1.924749851,1.392436862,1.994515538,1.872742988,1.755700101,opinion,no,no,no,sv,statement
302,8,Person 1,"I think some support is need to secure the land to make it usable, dont you think?","('qy',)",2.260094166,1.520473242,0.628900468,1.629875898,1.872742988,1.755700101,no,qy,no,no,qy,question
302,9,Person 2,"Well, the article legitimately points out that this support has to be mandated by government first. Getting food to the people is one action that is beneficial, but it isn't curbing the real problems.","('sv',)",2.603460073,2.489797354,1.290960431,2.436241627,1.872742988,1.755700101,opinion,no,no,no,sv,statement
